        Id;Fecha de creación;Fecha de actualización;Titulo;Descripcion corta;Descripción;Alt;Pie;Origen;Autor;Realizador;Año;Titulo original;Referencia a la fuente;Streaming;Denegar descarga;Fecha inicio;Fecha fin;Crítico;Derechos;Subtitulos;Autoria;Preset Original;Preset Alta;Preset Media;Preset Baja;Temáticas;Categorias;Destinos de Publicación;Thumbs;Tags;Enlaces;Relacionados;Documentos adjuntos;Estado;
    11146;"05 Feb 2013 08:00:00";"05 Feb 2013 11:35:00";"Orientación profesional para el emprendimiento empresarial: las relaciones escuela-empresa. Por Luis Sobrado Fernández.";"INTECCA - El Campus Noroeste de la UNED organiza el Primer Congreso Territorial del Noroeste Ibérico desde la convicción de que existe una realidad geográfica, histórica y cultural con coherencia interna y susceptible de ser abordada ...";"INTECCA - El Campus Noroeste de la UNED organiza el Primer Congreso Territorial del Noroeste Ibérico desde la convicción de que existe una realidad geográfica, histórica y cultural con coherencia interna y susceptible de ser abordada desde postulados de cooperación, sostenibilidad y cohesión social y territorial, de acuerdo con los principios y exigencias de la Estrategia Territorial Europea (ETE). Ese territorio, al que denominamos Noroeste Ibérico, comprende el actual ámbito territorial del Campus Noroeste de la UNED, es decir, las cuatro provincias gallegas, Asturias, León, Zamora y Salamanca, al que se añade el territorio de la Región del Norte de Portugal. Palabras clave: Primer Congreso Territorial del Noroeste Ibérico. Luis Sobrado Fernández.";"Orientación profesional para el emprendimiento empresarial: las relaciones escuela-empresa. Por Luis Sobrado Fernández.";"";"INTECCA";"";"";"07/11/2012";"";"";"rtmp://negrillo.intecca.uned.es:443/vod/20121107_2_Congreso_NorIberico_Luis_Sobrado_Fernandez.mp4";"false";"07/11/2012";"07/11/2012";"false";"false";"";"false";"";"";"";"";"ECONOMÍA , GEOGRAFÍA E HISTORIA";"Videos";"RC";"";"";"";"";"";"PUB";
    11141;"05 Feb 2013 08:00:00";"12 Feb 2013 08:54:00";"Lograr un desarrollo territorial coherente a ambos lados de la frontera (proyecto ANDALBAGUA). Por Andreas Hildenbrand Scheid";"NTECCA - El Campus Noroeste de la UNED organiza el Primer Congreso Territorial del Noroeste Ibérico desde la convicción de que existe una realidad geográfica, histórica y cultural con coherencia interna y susceptible de ser abordada desde ...";"INTECCA - El Campus Noroeste de la UNED organiza el Primer Congreso Territorial del Noroeste Ibérico desde la convicción de que existe una realidad geográfica, histórica y cultural con coherencia interna y susceptible de ser abordada desde postulados de cooperación, sostenibilidad y cohesión social y territorial, de acuerdo con los principios y exigencias de la Estrategia Territorial Europea (ETE). Ese territorio, al que denominamos Noroeste Ibérico, comprende el actual ámbito territorial del Campus Noroeste de la UNED, es decir, las cuatro provincias gallegas, Asturias, León, Zamora y Salamanca, al que se añade el territorio de la Región del Norte de Portugal. Palabras clave: Primer Congreso Territorial del Noroeste Ibérico. Andreas Hildenbrand Scheid.";"Lograr un desarrollo territorial coherente a ambos lados de la frontera (proyecto ANDALBAGUA). Por Andreas Hildenbrand Scheid.";"";"INTECCA";"";"";"07/11/2012";"";"";"rtmp://negrillo.intecca.uned.es:443/vod/20121107_1_Congreso_NorIberico_Andreas_Hildebrand_Scheid.flv";"true";"07/11/2012 08:00";"07/11/2012 11:00";"false";"false";"";"false";"";"";"";"";"ECONOMÍA , GEOGRAFÍA E HISTORIA";"Videos";"RC";"/resources/jpg/0/6/1360071537860.jpg";"";"";"";"";"PUB";
    11148;"05 Feb 2013 08:00:00";"12 Feb 2013 08:54:00";"Orientación profesional para el emprendimiento empresarial: las relaciones escuela-empresa. Por Luis Sobrado Fernández";"INTECCA - El Campus Noroeste de la UNED organiza el Primer Congreso Territorial del Noroeste Ibérico desde la convicción de que existe una realidad geográfica, histórica y cultural con coherencia interna y susceptible de ser abordada desde ....";"INTECCA - El Campus Noroeste de la UNED organiza el Primer Congreso Territorial del Noroeste Ibérico desde la convicción de que existe una realidad geográfica, histórica y cultural con coherencia interna y susceptible de ser abordada desde postulados de cooperación, sostenibilidad y cohesión social y territorial, de acuerdo con los principios y exigencias de la Estrategia Territorial Europea (ETE). Ese territorio, al que denominamos Noroeste Ibérico, comprende el actual ámbito territorial del Campus Noroeste de la UNED, es decir, las cuatro provincias gallegas, Asturias, León, Zamora y Salamanca, al que se añade el territorio de la Región del Norte de Portugal. Palabras clave: Primer Congreso Territorial del Noroeste Ibérico. Luis Sobrado Fernández.";"Orientación profesional para el emprendimiento empresarial: las relaciones escuela-empresa. Por Luis Sobrado Fernández.";"";"INTECCA";"";"";"07/11/2012";"";"";"rtmp://negrillo.intecca.uned.es:443/vod/20121107_2_Congreso_NorIberico_Luis_Sobrado_Fernandez.flv";"true";"07/11/2012 21:00";"07/11/2012 23:59";"false";"false";"";"false";"";"";"";"";"ECONOMÍA , GEOGRAFÍA E HISTORIA";"Videos";"RC";"/resources/jpg/7/0/1360072898007.jpg";"";"";"";"";"PUB";
    11143;"05 Feb 2013 08:00:00";"12 Feb 2013 08:53:00";"Posibilidades de la logística en la economía leonesa. Por Julio Lago Rodríguez";"INTECCA - El Campus Noroeste de la UNED organiza el Primer Congreso Territorial del Noroeste Ibérico desde la convicción de que existe una realidad geográfica, histórica y cultural con coherencia interna y susceptible de ser abordada desde ...";"INTECCA: El Campus Noroeste de la UNED organiza el Primer Congreso Territorial del Noroeste Ibérico desde la convicción de que existe una realidad geográfica, histórica y cultural con coherencia interna y susceptible de ser abordada desde postulados de cooperación, sostenibilidad y cohesión social y territorial, de acuerdo con los principios y exigencias de la Estrategia Territorial Europea (ETE). Ese territorio, al que denominamos Noroeste Ibérico, comprende el actual ámbito territorial del Campus Noroeste de la UNED, es decir, las cuatro provincias gallegas, Asturias, León, Zamora y Salamanca, al que se añade el territorio de la Región del Norte de Portugal. Palabras clave: Primer Congreso Territorial del Noroeste Ibérico. Julio Lago Rodríguez.";"Posibilidades de la logística en la economía leonesa. Por Julio Lago Rodríguez.";"";"INTECCA";"";"";"07/11/2012";"";"";"rtmp://negrillo.intecca.uned.es:443/vod/20121107_1_Congreso_NorIberico_Julio_Lago_Rodriguez.flv";"true";"07/11/2012 13:00";"07/11/2012 15:00";"false";"false";"";"false";"";"";"";"";"ECONOMÍA , GEOGRAFÍA E HISTORIA";"Videos";"RC";"/resources/jpg/5/5/1360071660955.jpg";"";"";"";"";"PUB";
    11150;"05 Feb 2013 08:00:00";"12 Feb 2013 08:54:00";"Procedimiento de reconocimiento de comp. prof. adquiridas a través de la exp. laboral y formación no formal. Por Begoña Sánchez.";"INTECCA - El Campus Noroeste de la UNED organiza el Primer Congreso Territorial del Noroeste Ibérico desde la convicción de que existe una realidad geográfica, histórica y cultural con coherencia interna y susceptible de ser abordada desde ....";"INTECCA - El Campus Noroeste de la UNED organiza el Primer Congreso Territorial del Noroeste Ibérico desde la convicción de que existe una realidad geográfica, histórica y cultural con coherencia interna y susceptible de ser abordada desde postulados de cooperación, sostenibilidad y cohesión social y territorial, de acuerdo con los principios y exigencias de la Estrategia Territorial Europea (ETE). Ese territorio, al que denominamos Noroeste Ibérico, comprende el actual ámbito territorial del Campus Noroeste de la UNED, es decir, las cuatro provincias gallegas, Asturias, León, Zamora y Salamanca, al que se añade el territorio de la Región del Norte de Portugal. Palabras clave: Primer Congreso Territorial del Noroeste Ibérico. Begoña Sánchez Roura.";"Procedimiento de reconocimiento de comp. prof. adquiridas a través de la exp. laboral y formación no formal. Por Begoña Sánchez";"";"INTECCA";"";"";"07/11/2012";"";"";"rtmp://negrillo.intecca.uned.es:443/vod/20121107_2_Congreso_NorIberico_Begona_Sanchez_Roura.flv";"true";"07/11/2012 04:00";"07/11/2012 08:00";"false";"false";"";"false";"";"";"";"";"ECONOMÍA , GEOGRAFÍA E HISTORIA";"Videos";"RC";"/resources/jpg/1/4/1360072991241.jpg";"";"";"";"";"PUB";
    11145;"05 Feb 2013 08:00:00";"12 Feb 2013 08:54:00";"Experiencias de éxito en territorios de nivel de desarrollo bajo: Cuevas y Coren. Por Marta Rodríguez de la Fuente";"INTECCA - El Campus Noroeste de la UNED organiza el Primer Congreso Territorial del Noroeste Ibérico desde la convicción de que existe una realidad geográfica, histórica y cultural con coherencia interna y susceptible de ser abordada desde ...";"INTECCA - El Campus Noroeste de la UNED organiza el Primer Congreso Territorial del Noroeste Ibérico desde la convicción de que existe una realidad geográfica, histórica y cultural con coherencia interna y susceptible de ser abordada desde postulados de cooperación, sostenibilidad y cohesión social y territorial, de acuerdo con los principios y exigencias de la Estrategia Territorial Europea (ETE). Ese territorio, al que denominamos Noroeste Ibérico, comprende el actual ámbito territorial del Campus Noroeste de la UNED, es decir, las cuatro provincias gallegas, Asturias, León, Zamora y Salamanca, al que se añade el territorio de la Región del Norte de Portugal.";"Experiencias de éxito en territorios de nivel de desarrollo bajo: Cuevas y Coren. Por Marta Rodríguez de la Fuente.";"";"INTECCA";"";"";"07/11/2012";"";"";"rtmp://negrillo.intecca.uned.es:443/vod/20121107_2_Congreso_NorIberico_Marta_Rodriguez.flv";"true";"07/11/2012 18:00";"07/11/2012 21:00";"false";"false";"";"false";"";"";"";"";"ECONOMÍA , GEOGRAFÍA E HISTORIA";"Videos";"RC";"/resources/jpg/3/8/1360072870983.jpg";"";"";"";"";"PUB";
    11147;"05 Feb 2013 08:00:00";"12 Feb 2013 08:54:00";"Procesos de cambio y nuevas ruralidades en el Nor. Ibérico. Estud. sobre casos de empresas de base humana. Carlos Montes Pérez";"INTECCA - El Campus Noroeste de la UNED organiza el Primer Congreso Territorial del Noroeste Ibérico desde la convicción de que existe una realidad geográfica, histórica y cultural con coherencia interna y susceptible de ser abordada desde ...";"INTECCA - El Campus Noroeste de la UNED organiza el Primer Congreso Territorial del Noroeste Ibérico desde la convicción de que existe una realidad geográfica, histórica y cultural con coherencia interna y susceptible de ser abordada desde postulados de cooperación, sostenibilidad y cohesión social y territorial, de acuerdo con los principios y exigencias de la Estrategia Territorial Europea (ETE). Ese territorio, al que denominamos Noroeste Ibérico, comprende el actual ámbito territorial del Campus Noroeste de la UNED, es decir, las cuatro provincias gallegas, Asturias, León, Zamora y Salamanca, al que se añade el territorio de la Región del Norte de Portugal. Palabras clave: Primer Congreso Territorial del Noroeste Ibérico. Carlos Montes Pérez.";"Procesos de cambio y nuevas ruralidades en el Nor. Ibérico. Estud. sobre casos de empresas de base humana. Carlos Montes Pérez.";"";"INTECCA";"";"";"07/11/2012";"";"";"rtmp://negrillo.intecca.uned.es:443/vod/20121107_2_Congreso_NorIberico_Carlos_Montes.flv";"true";"07/11/2012 00:01";"07/11/2012 04:00";"false";"false";"";"false";"";"";"";"";"ECONOMÍA , GEOGRAFÍA E HISTORIA";"Videos";"RC";"/resources/jpg/4/1/1360072949514.jpg";"";"";"";"";"PUB";
    11142;"05 Feb 2013 08:00:00";"12 Feb 2013 08:53:00";"Oportunidades de empleo verde para personas con discapacidad. Por José Antonio Fierro Parra y Margarita Camba Fontevedra";"INTECCA - El Campus Noroeste de la UNED organiza el Primer Congreso Territorial del Noroeste Ibérico desde la convicción de que existe una realidad geográfica, histórica y cultural con coherencia interna y susceptible de ser abordada desde ...";"INTECCA - El Campus Noroeste de la UNED organiza el Primer Congreso Territorial del Noroeste Ibérico desde la convicción de que existe una realidad geográfica, histórica y cultural con coherencia interna y susceptible de ser abordada desde postulados de cooperación, sostenibilidad y cohesión social y territorial, de acuerdo con los principios y exigencias de la Estrategia Territorial Europea (ETE). Ese territorio, al que denominamos Noroeste Ibérico, comprende el actual ámbito territorial del Campus Noroeste de la UNED, es decir, las cuatro provincias gallegas, Asturias, León, Zamora y Salamanca, al que se añade el territorio de la Región del Norte de Portugal. Palabras clave: Primer Congreso Territorial del Noroeste Ibérico. Por José Antonio Fierro Parra. Margarita Camba Fontevedra.";"Oportunidades de empleo verde para personas con discapacidad. Por José Antonio Fierro Parra y Margarita Camba Fontevedra.";"";"INTECCA";"";"";"07/11/2012";"";"";"rtmp://negrillo.intecca.uned.es:443/vod/20121107_1_Congreso_NorIberico_JAFierro_MCamba.flv";"true";"07/11/2012 11:00";"07/11/2012 13:00";"false";"false";"";"false";"";"";"";"";"ECONOMÍA , GEOGRAFÍA E HISTORIA";"Videos";"RC";"/resources/jpg/6/8/1360071607286.jpg";"";"";"";"";"PUB";
    11139;"05 Feb 2013 07:00:00";"06 Feb 2013 07:59:00";"Los números trascendentes";"Ciencias - Los números trascendentes se definirían como los números que no son números algebraicos. No son la solución de ninguna ecuación polinómica ...";"Ciencias - Los números trascendentes se definirían como los números que no son números algebraicos. No son la solución de ninguna ecuación polinómica con coeficientes racionales. Algunos ejemplos de números trascendentes son y e. PARTICIPANTES: Beatriz Hernando Boto, profesora del Departamento de Matemáticas Fundamentales, Facultad de Ciencias. PALABRAS CLAVES:Números, trascendentes, enteros, racionales, algebraicos, ecuación, polinomio, coeficiente, , e";"Los números trascendentes";"";"UNED (2013-02-05-sd-3291-ccias)";"";"Juan Ramón Andrés Cabero";"05/02/2013";"";"";"";"false";"05/02/2013 16:00";"05/02/2013 23:59";"false";"false";"";"false";"/resources/mp3/3/7/1359963629173.mp3";"";"/resources/mp3/6/5/1359963637956.mp3";"/resources/mp3/1/8/1359963639281.mp3";"MATEMÁTICAS";"Audios";"RC";"";"";"";"";"/resources/pdf/4/5/1359963875954.pdf (5232)
                    ";"PUB";
    11138;"05 Feb 2013 07:00:00";"06 Feb 2013 07:59:00";"4 de Marzo: Jornada presencial Máster en Investigación en Ingeniería Eléctrica, Electrónica y Control Industrial";"Ingeniería - Dentro de su amplia oferta de postgrados oficiales, y en consonancia con las demandas profesionales del futuro, la UNED ofrece el Máster en Investigación en Energía Eléctrica, Electrónica y Control Industrial...";"Ingeniería - Dentro de su amplia oferta de postgrados oficiales, y en consonancia con las demandas profesionales del futuro, la UNED ofrece el Máster en Investigación en Energía Eléctrica, Electrónica y Control Industrial. Formación altamente especializada que se dirige a la investigación en las áreas de Ingeniería Industrial, Energía Eléctrica, Tecnología, Electrónica, Automática, Control Industrial y Telemática. Aunque este Máster sigue la metodología de educación a distancia de la UNED; ahora sus organizadores, el Departamento de Ingeniería Eléctrica, Electrónica y de Control de la Escuela de Ingenieros Industriales, proponen una jornada dirigida a estudiantes e interesados, en la que se abordarán temáticas relacionadas con los itinerarios y las materias incluidas dentro del título. Será el próximo 4 de Marzo en el Salón de Grados de la Facultad de Psicología, en Madrid. PARTICIPANTES: Francisco Mur Pérez, profesor del Departamento de Ingeniería Eléctrica, Electrónica y de Control, ETSII-UNED; Gabriel Díaz Orueta, profesor del Departamento de Ingeniería Eléctrica, Electrónica y de Control, ETSII-UNED. PALABRAS CLAVES: Máster, investigación, energía eléctrica, electrónica, control industrial, tecnología, automática, telemática, jornada, Madrid.";"4 de Marzo: Jornada presencial Máster en Investigación en Ingeniería Eléctrica, Electrónica y Control Industrial";"";"UNED (2013-02-05-sd-3291-inge)";"";"Juan Ramón Andrés Cabero";"05/02/2013";"";"";"";"false";"05/02/2013 00:01";"05/02/2013 08:00";"false";"false";"";"false";"/resources/mp3/7/5/1359963563957.mp3";"";"/resources/mp3/7/0/1359963564707.mp3";"/resources/mp3/3/2/1359963565223.mp3";"ING. TEC. INDUSTRIAL EN ELECTRÓNICA INDUSTRIAL , ING. TEC. INDUSTRIAL EN ELECTRICIDAD";"Audios";"RC";"";"";"";"";"/resources/pdf/6/7/1359964096576.pdf (5233)
                    ";"PUB";
